date,volatility,rsi,rsi_norm,macd,z_score_price,Label
2020-06-19,0.0005940120636044445,46.94150905673203,0.4694150905673203,-0.004730996849403368,-0.7590190425755933,1.0
2020-06-24,0.0005628153025623246,43.47525991038893,0.4347525991038893,-0.006638482389860201,-0.7619607916570862,1.0
2020-06-26,0.0005614900701215095,39.6628869726504,0.39662886972650396,-0.008477911110446712,-1.0889385761758537,1.0
2020-07-09,0.00036874901495146566,40.87700697824886,0.4087700697824886,-0.004083222130830677,-1.1504423450626904,1.0
2020-07-10,0.00040349742769213513,61.04006568161262,0.6104006568161262,0.0007085104334549897,1.1948990297906816,1.0
2020-07-14,0.00041220251658941607,54.839048241848644,0.5483904824184864,0.0034211154666650145,0.7275497336302214,1.0
2020-07-15,0.00041594401616343915,61.32195029820787,0.6132195029820786,0.00768031435706007,1.4791398614266238,1.0
2020-07-17,0.00042679072196990565,57.930438307866936,0.5793043830786694,0.006380476466802065,0.6327441871041467,1.0
2020-07-21,0.0004454263848051707,53.92611805281243,0.5392611805281242,0.006413046253697985,1.034468390580154,1.0
2020-07-22,0.0003961636909179879,54.4744741997373,0.544744741997373,0.009144089202848704,1.238231168293896,1.0
2020-07-24,0.0004190832927007202,50.956349094579714,0.5095634909457971,0.005939633761869345,0.532801676893491,1.0
2020-07-27,0.0003922282669182046,48.54572333075069,0.4854572333075069,0.0026677326563770976,-0.6974721572320737,1.0
2020-07-31,0.0003875130647845037,47.05274143332939,0.47052741433329387,-0.004066622273427356,-0.7760686919543179,1.0
2020-08-03,0.00038076141006763476,42.71379494899935,0.4271379494899935,-0.006579214176582582,-1.2159094805896993,1.0
2020-08-05,0.0003958310532242911,56.766233966371836,0.5676623396637184,0.0001106341577923331,1.494213745767015,1.0
2020-08-17,0.0003841750035943592,49.278620814270845,0.49278620814270846,-0.0006546101950704042,-0.5010207818959007,1.0
2020-08-19,0.00039258869625558636,47.16152604890414,0.47161526048904145,-0.002967378346866667,-1.0937017797085185,1.0
2020-08-28,0.00032498123036669595,59.12609908253064,0.5912609908253064,0.005018015198075432,2.3926519407750857,1.0
2020-09-02,0.0003482142637177296,57.13262436848802,0.5713262436848802,0.00465839325163131,1.7525775342751764,1.0
2020-09-04,0.0003219106038369098,56.62566765435432,0.5662566765435432,0.0059857483206400275,1.3018365128304517,1.0
2020-09-08,0.0003263938435079895,47.39950087661424,0.4739950087661424,0.003053745133328789,-0.8304125736760108,1.0
2020-09-10,0.00033093878080678286,53.77963512522411,0.5377963512522411,0.002972994236117188,0.7786147396967223,1.0
2020-09-11,0.0003324290558672634,55.04950905978294,0.5504950905978294,0.00541617648319459,1.438019006081276,1.0
2020-09-15,0.000352731661969293,53.23994409322984,0.5323994409322984,0.004755647212689951,1.0706323127995814,1.0
2020-09-21,0.00038505543635407693,43.983501676470595,0.43983501676470593,-0.0038519909772816163,-2.938073048709959,1.0
2020-09-23,0.00044217822912700637,40.58708994375074,0.4058708994375074,-0.007929553919552745,-2.4083487148996388,1.0
2020-09-25,0.0004708138343665298,44.865624668355835,0.44865624668355836,-0.007132355133450119,-1.133609311915834,1.0
2020-09-28,0.00046953288872430096,48.35013377588068,0.48350133775880677,-0.008888252489100523,-1.335409022127998,1.0
2020-10-01,0.0004682077901002899,43.395317972908266,0.43395317972908265,-0.008253307131184329,-1.4284973463933843,1.0
2020-10-02,0.0004920681397920738,53.94448893158159,0.5394448893158159,-0.0028220522055448782,1.5804045671552869,1.0
2020-10-08,0.0004965947302658714,51.02170652545605,0.5102170652545605,0.0036316923726502637,1.219869164692973,1.0
